Uso,Genero,Dias,Ida/Vuelta,Hora Cu-Cu2,Hora Cu2-Cu,Satisfaccion,Espera Cu-Cu2,Espera Cu2-Cu,Frecuencia parado
Si,Masculino,4,0,8,18,2,15,30,5
Si,Masculino,4,0,9,18,2,15,30,5
Si,Masculino,5,0,7,13,2,30,45,4
Si,Femenino,4,0,8,14,4,30,60,5
Si,S/G,5,0,7,15,2,45,29,5
Si,Masculino,4,0,10,18,2,30,15,4
Si,Masculino,4,0,9,18,2,30,15,4
Si,Masculino,5,0,9,18,2,45,60,1
Si,Masculino,5,0,9,17,2,45,60,1
Si,Masculino,5,0,10,18,2,44,45,5
Si,Femenino,5,0,7,15,2,45,60,4
Si,Femenino,5,0,7,16,2,45,60,4
Si,S/G,5,0,10,14,2,15,29,4
Si,S/G,5,0,10,11,2,15,29,4
Si,Femenino,5,0,10,13,2,15,30,5
Si,Femenino,5,0,10,15,2,15,30,5
Si,Femenino,5,0,10,16,2,15,30,5
Si,Femenino,5,1,10,17,2,15,45,4
Si,Masculino,5,0,10,18,1,15,60,5
Si,Masculino,5,2,10,18,2,15,0,5
Si,Masculino,5,0,9,12,2,30,30,3
Si,Masculino,5,0,10,14,3,15,45,3
Si,Masculino,5,0,10,15,3,15,45,3
Si,Masculino,5,0,10,17,3,15,45,3
Si,Masculino,5,0,10,18,3,15,45,3
Si,Masculino,5,0,10,17,4,30,45,5
Si,Masculino,5,2,10,17,3,44,60,3
Si,Masculino,5,0,10,13,2,30,45,4
Si,Masculino,5,0,10,15,2,30,45,4
Si,Masculino,5,0,11,13,2,30,45,4
Si,Masculino,5,0,11,15,2,30,45,4
Si,Masculino,5,0,15,14,2,30,45,4
Si,Masculino,5,0,15,13,2,30,45,4
Si,Masculino,5,0,15,15,2,30,45,4
Si,Masculino,5,0,0,14,2,30,45,4
Si,Masculino,5,0,0,13,2,30,45,4
Si,Masculino,5,0,0,15,2,30,45,4
Si,Femenino,5,0,10,14,2,15,30,4
Si,Femenino,5,0,7,18,2,45,60,4
Si,Femenino,5,0,7,17,2,45,60,4
Si,Femenino,5,0,8,18,2,45,60,4
Si,Femenino,5,0,8,17,2,45,60,4
Si,Masculino,5,0,10,14,1,44,30,4
Si,Masculino,5,0,10,16,1,44,30,4
Si,Masculino,5,0,11,17,2,30,60,5
Si,Masculino,5,0,10,17,2,30,60,5
Si,Masculino,5,0,10,14,2,15,45,5
Si,Masculino,5,0,10,12,2,15,45,5
Si,Masculino,5,0,10,18,2,44,45,5
Si,Masculino,5,0,11,18,2,44,45,5
Si,bbb,5,0,11,15,1,15,30,4
Si,S/G,5,0,10,17,2,15,45,5
Si,Masculino,5,0,10,15,1,45,29,4
Si,Masculino,5,0,10,13,1,45,29,4
Si,Masculino,5,0,10,12,1,45,29,4
Si,Masculino,5,0,11,15,1,45,29,4
Si,Masculino,5,0,11,13,1,45,29,4
Si,Masculino,5,0,11,12,1,45,29,4
Si,Femenino,5,0,7,14,1,30,60,2
Si,Femenino,5,0,7,16,1,30,60,2
Si,Femenino,4,0,10,18,2,15,30,3
Si,Masculino,5,0,10,16,1,15,30,4
Si,Masculino,5,0,10,15,1,15,30,4
Si,Masculino,5,0,10,12,1,15,30,4
Si,Masculino,5,0,11,14,3,15,30,3
Si,Femenino,5,0,0,18,3,0,45,5
Si,Femenino,5,0,11,16,1,15,29,4
Si,Femenino,5,0,10,16,1,15,29,4
Si,Femenino,5,0,7,14,4,30,45,3
Si,Femenino,5,0,10,14,4,30,45,3
Si,S/G,5,0,7,13,2,30,45,4
Si,S/G,5,0,7,16,2,60,60,4
Si,Femenino,5,0,7,15,2,15,45,5
Si,Masculino,4,0,8,14,4,30,30,3
Si,Femenino,5,0,7,18,1,15,60,4
Si,Femenino,5,0,9,18,1,15,60,4
Si,Femenino,5,0,8,18,1,15,60,4
Si,Masculino,5,0,7,18,3,30,60,4
Si,Masculino,5,0,7,15,3,30,60,4
Si,Masculino,5,0,10,17,3,30,60,4
Si,Masculino,5,0,10,18,3,30,60,4
Si,Masculino,5,0,10,15,3,30,60,4
Si,Femenino,5,0,7,14,3,30,30,4
Si,Femenino,5,0,7,15,3,30,30,4
Si,Femenino,5,0,7,17,3,30,30,4
Si,Femenino,5,0,7,18,3,30,30,4
Si,S/G,4,0,8,16,2,15,30,4
Si,Masculino,5,0,8,18,3,60,30,4
Si,Femenino,5,0,8,14,2,15,30,3
Si,bbb,5,0,0,17,2,15,45,5
Si,bbb,5,0,0,18,2,15,45,5
Si,Masculino,5,0,7,16,2,45,45,4
Si,Masculino,4,0,7,18,2,45,45,4
Si,Masculino,4,0,8,18,2,45,45,4
Si,Masculino,4,0,10,18,2,45,45,4
Si,Masculino,4,0,7,14,2,45,45,5
Si,Masculino,4,0,8,14,2,45,45,5
Si,Masculino,4,0,10,14,2,45,45,5
Si,Masculino,5,0,7,14,2,30,30,5
Si,Masculino,5,0,7,16,2,30,30,5
Si,Masculino,5,0,7,13,2,30,30,5
Si,Femenino,4,0,0,14,1,0,45,4
Si,Masculino,5,0,7,0,3,30,30,4
Si,Masculino,5,0,7,18,3,30,30,4
Si,Masculino,5,0,9,0,3,30,30,4
Si,Masculino,5,0,9,18,3,30,30,4
Si,Femenino,4,0,8,13,2,60,30,5
Si,Femenino,4,0,8,14,2,60,30,5
Si,Femenino,4,0,8,12,2,60,30,5
Si,Femenino,4,0,7,13,2,60,30,5
Si,Femenino,4,0,7,14,2,60,30,5
Si,Femenino,4,0,7,12,2,60,30,5
Si,Femenino,4,0,11,13,2,60,30,5
Si,Femenino,4,0,11,14,2,60,30,5
Si,Femenino,4,0,11,12,2,60,30,5
Si,Femenino,5,0,8,14,2,15,45,4
Si,Femenino,5,0,10,14,2,15,45,4
Si,Femenino,5,0,11,14,2,15,45,4
Si,Femenino,5,0,7,19,2,45,60,1
Si,Masculino,5,0,7,15,2,45,60,5
Si,Masculino,5,0,8,15,2,45,60,5
Si,Masculino,5,0,9,15,2,45,60,5
Si,Masculino,5,0,7,13,3,30,30,3
Si,Masculino,5,0,7,14,3,30,30,3
Si,Masculino,5,0,7,15,3,30,30,3
Si,Masculino,5,0,8,18,3,15,45,5
Si,S/G,5,0,10,17,2,15,30,4
Si,Masculino,5,0,10,16,3,15,30,4
Si,Masculino,5,0,7,17,3,45,60,4
Si,Masculino,5,0,7,17,2,15,60,5
Si,Masculino,5,0,7,18,2,15,60,5
Si,Masculino,5,0,8,17,2,15,60,5
Si,Masculino,5,0,8,18,2,15,60,5
Si,Masculino,5,1,9,15,2,15,30,5
Si,Masculino,5,1,15,15,2,15,30,5
Si,Femenino,5,0,10,17,1,15,30,3
Si,Masculino,5,0,0,0,2,0,45,3
Si,Masculino,5,0,10,15,1,15,30,2
Si,Masculino,5,0,10,14,1,15,30,2
Si,Masculino,2,0,11,14,3,15,30,4
Si,Masculino,2,0,11,17,2,15,30,4
Si,Femenino,5,1,7,14,2,60,60,5
Si,Femenino,5,1,7,12,2,60,60,5
Si,Femenino,5,1,8,14,2,60,60,5
Si,Femenino,5,1,8,12,2,60,60,5
Si,Femenino,5,1,9,14,2,60,60,5
Si,Femenino,5,1,9,12,2,60,60,5
Si,Femenino,5,1,10,14,2,60,60,5
Si,Femenino,5,1,10,12,2,60,60,5
Si,Femenino,5,0,11,15,3,15,30,4
Si,Femenino,5,0,13,15,3,15,30,4
Si,Masculino,5,0,8,14,2,44,30,5
Si,bbb,5,0,7,17,3,30,60,5
Si,bbb,5,0,7,18,3,30,60,5
Si,bbb,5,0,9,17,3,30,60,5
Si,bbb,5,0,9,18,3,30,60,5
Si,Masculino,5,0,8,17,3,30,45,4
Si,S/G,5,0,7,14,5,30,30,3
Si,Masculino,5,0,10,16,1,15,45,4
Si,Masculino,5,0,10,15,1,15,45,4
Si,Masculino,5,0,8,14,2,45,45,4
Si,Masculino,5,0,7,14,2,30,45,4
Si,Masculino,5,0,7,16,2,30,45,4
Si,Femenino,5,0,0,12,2,0,30,2
Si,Femenino,5,0,10,14,3,15,45,5
Si,Masculino,5,0,0,16,2,30,29,4
Si,Masculino,5,0,9,16,2,30,29,4
Si,Masculino,5,0,8,16,1,30,60,4
Si,Masculino,5,0,8,17,1,30,60,4
Si,Masculino,5,0,8,18,1,30,60,4
Si,Masculino,5,0,10,16,1,30,60,4
Si,Masculino,5,0,10,17,1,30,60,4
Si,Masculino,5,0,10,18,1,30,60,4
Si,Masculino,5,0,11,16,1,30,60,4
Si,Masculino,5,0,11,17,1,30,60,4
Si,Masculino,5,0,11,18,1,30,60,4
Si,Masculino,5,0,7,16,2,15,45,4
Si,Masculino,5,0,7,17,2,15,45,4
Si,Masculino,5,0,7,15,2,15,45,4
Si,Femenino,5,0,8,11,4,30,45,3
Si,Femenino,5,0,8,15,4,30,45,3
Si,Femenino,5,0,8,16,4,30,45,3
Si,Femenino,5,0,8,13,2,15,60,2
Si,Femenino,5,0,8,16,2,15,60,2
Si,Femenino,5,0,10,13,2,15,60,2
Si,Femenino,5,0,10,16,2,15,60,2
Si,Femenino,5,0,11,13,2,15,60,2
Si,Femenino,5,0,11,16,2,15,60,2
Si,Femenino,5,0,10,14,2,45,45,4
Si,Femenino,5,0,8,15,2,15,30,3
Si,Femenino,5,0,8,14,2,15,30,3
Si,Femenino,5,0,11,15,2,15,30,3
Si,Femenino,5,0,11,14,2,15,30,3
Si,Femenino,5,0,10,16,4,15,30,4
Si,Femenino,5,0,8,13,3,30,45,5
Si,Femenino,5,0,11,16,2,45,60,5
Si,Masculino,5,0,8,16,2,30,30,3
Si,Femenino,5,0,10,12,2,15,60,3
Si,Femenino,5,0,10,13,2,15,60,3
Si,Femenino,5,0,10,14,2,15,60,3
Si,Femenino,5,0,8,12,2,15,60,3
Si,Femenino,5,0,8,13,2,15,60,3
Si,Femenino,5,0,8,14,2,15,60,3
Si,Masculino,5,0,7,17,3,30,30,3
Si,Masculino,5,0,7,18,3,30,30,3
Si,Femenino,5,0,7,16,2,15,60,3
Si,Masculino,5,0,7,17,1,30,15,4
Si,Masculino,5,0,7,16,1,30,45,4
Si,Masculino,5,0,9,16,1,30,45,4
Si,Masculino,5,0,7,18,2,15,45,4
Si,Masculino,5,0,9,18,2,15,45,4
Si,Masculino,5,1,8,14,2,30,30,4
Si,Masculino,5,1,8,15,2,30,30,4
Si,Masculino,5,0,7,18,2,30,45,3
Si,Femenino,5,0,11,16,2,15,30,4
Si,Femenino,5,0,13,16,2,15,30,4
Si,Femenino,5,0,7,10,2,45,60,4
Si,Femenino,5,0,7,13,2,45,60,4
Si,Femenino,5,0,7,11,2,45,60,4
Si,Femenino,5,0,7,19,2,45,60,4
Si,Femenino,5,0,7,0,2,45,60,4
Si,Femenino,5,0,8,10,2,45,60,4
Si,Femenino,5,0,8,13,2,45,60,4
Si,Femenino,5,0,8,11,2,45,60,4
Si,Femenino,5,0,8,15,2,45,60,4
Si,Femenino,5,0,8,16,2,45,60,4
Si,Femenino,5,0,8,19,2,45,60,4
Si,Femenino,5,0,8,0,2,45,60,4
Si,Femenino,5,0,7,16,3,15,45,4
Si,Femenino,5,0,7,12,3,15,45,4
Si,Femenino,5,0,9,16,3,15,45,4
Si,Femenino,5,0,9,12,3,15,45,4
Si,Masculino,5,0,7,12,3,45,30,4
Si,Masculino,5,0,7,14,3,45,30,4
Si,Masculino,5,0,8,12,3,45,30,4
Si,Masculino,5,0,8,14,3,45,30,4
Si,Masculino,5,0,9,12,3,45,30,4
Si,Masculino,5,0,9,14,3,45,30,4
Si,Masculino,5,0,8,17,4,15,30,4
Si,Masculino,5,0,10,17,4,15,30,4
Si,Masculino,5,0,11,17,4,15,30,4
Si,Femenino,5,1,8,15,4,15,60,3
Si,Femenino,5,1,8,16,4,15,60,3
Si,Femenino,5,0,7,15,2,15,45,4
Si,Femenino,5,0,7,11,2,15,45,4
Si,Femenino,5,0,7,15,3,30,30,3
Si,Femenino,5,0,8,16,2,30,45,5
Si,Masculino,5,0,10,14,2,45,45,4
Si,Masculino,5,0,10,15,2,45,45,4
Si,Masculino,5,0,8,16,2,60,60,5
Si,Femenino,5,0,12,17,3,30,60,5
Si,Femenino,5,0,7,14,2,15,30,4
Si,Masculino,4,0,7,0,3,30,45,2
Si,Masculino,5,0,9,17,3,30,60,5
Si,Masculino,4,0,7,14,2,45,45,5
Si,Masculino,4,0,9,14,2,45,45,5
Si,S/G,5,0,8,15,2,30,45,4
Si,S/G,5,0,8,13,2,30,45,4
Si,S/G,5,0,8,12,2,30,45,4
Si,Masculino,5,0,7,15,1,60,60,4
Si,Masculino,5,0,7,16,1,60,60,4
Si,Masculino,5,0,7,13,1,60,60,4
Si,Masculino,5,0,9,16,2,15,15,3
Si,Masculino,5,0,9,14,2,15,15,3
Si,Masculino,5,0,9,13,2,15,15,3
Si,Masculino,5,0,9,18,2,15,15,3
Si,Masculino,5,0,9,17,2,15,15,3
Si,Masculino,5,0,7,18,1,30,30,4
Si,Masculino,4,0,7,16,3,30,60,4
Si,Masculino,4,0,7,17,3,30,60,4
Si,Masculino,5,0,7,15,2,60,45,5
Si,Masculino,5,0,10,18,3,15,30,3
Si,Femenino,5,0,7,17,2,45,30,5
Si,Masculino,4,0,9,12,2,30,30,4
Si,Femenino,3,0,7,18,4,30,45,3
Si,Femenino,3,0,9,18,4,30,45,3
Si,Femenino,5,0,8,11,1,60,60,3
Si,Femenino,5,0,8,15,1,60,60,3
Si,Femenino,5,0,8,16,1,60,60,3
Si,Femenino,5,0,10,11,1,60,60,3
Si,Femenino,5,0,10,15,1,60,60,3
Si,Femenino,5,0,10,16,1,60,60,3
Si,Femenino,5,0,9,11,1,60,60,3
Si,Femenino,5,0,9,15,1,60,60,3
Si,Femenino,5,0,9,16,1,60,60,3
Si,Masculino,4,0,10,14,1,60,60,5
Si,Masculino,4,0,10,12,1,60,60,5
Si,Masculino,5,0,8,14,3,60,60,3
Si,Masculino,5,0,7,14,3,60,60,3
Si,Femenino,5,0,7,15,3,30,60,1
Si,Femenino,5,0,7,18,3,30,45,5
Si,Femenino,4,0,0,15,2,0,45,4
Si,Femenino,5,0,7,16,2,15,30,3
Si,Femenino,5,0,7,17,2,15,30,3
Si,Femenino,5,0,7,18,2,15,30,3
Si,Femenino,5,0,9,16,2,15,30,3
Si,Femenino,5,0,9,17,2,15,30,3
Si,Femenino,5,0,9,18,2,15,30,3
Si,Femenino,5,0,10,16,2,15,30,3
Si,Femenino,5,0,10,17,2,15,30,3
Si,Femenino,5,0,10,18,2,15,30,3
Si,Masculino,5,0,7,12,2,45,30,4
Si,Masculino,5,0,7,14,2,45,30,4
Si,Masculino,5,0,7,15,2,45,30,4
Si,Masculino,5,0,7,17,2,45,30,4
Si,Femenino,5,0,7,15,3,45,60,5
Si,Femenino,5,0,7,15,2,30,45,4
Si,Masculino,5,0,7,16,3,60,60,4
Si,Masculino,5,0,8,16,3,60,60,4
Si,Masculino,5,0,8,18,4,60,45,5
Si,Masculino,5,0,9,11,2,30,60,3
Si,Masculino,5,0,9,15,2,30,60,3
Si,Masculino,5,0,9,16,2,30,60,3
Si,Masculino,5,0,0,14,1,0,60,3
Si,Masculino,5,0,9,17,2,44,60,5
Si,Masculino,5,0,10,17,2,44,60,5
Si,Masculino,5,0,10,15,2,44,60,5
Si,Masculino,5,0,11,17,2,44,60,5
Si,Masculino,5,0,11,15,2,44,60,5
Si,Masculino,5,0,8,17,2,44,60,5
Si,Masculino,5,0,8,15,2,44,60,5
Si,Masculino,2,0,10,16,2,44,30,3
Si,Masculino,2,0,10,15,2,44,30,3
Si,Masculino,2,0,10,17,2,44,30,3
Si,Femenino,5,0,7,17,1,15,30,4
Si,Femenino,5,0,8,17,1,15,30,4
Si,Femenino,5,0,9,17,1,15,30,4
Si,Femenino,5,0,12,15,4,15,30,3
Si,S/G,5,0,7,12,2,30,15,4
Si,S/G,5,0,7,14,2,30,15,4
Si,S/G,5,0,7,15,2,30,15,4
Si,S/G,5,0,7,16,2,30,15,4
Si,Masculino,5,0,8,16,2,15,30,3
Si,Masculino,5,0,8,17,2,15,30,3
Si,Masculino,5,0,8,18,2,15,30,3
Si,Masculino,5,0,8,18,3,15,30,5
Si,Masculino,5,0,9,18,3,15,30,5
Si,Femenino,5,0,12,14,3,15,60,4
Si,Femenino,5,0,13,14,3,15,60,4
Si,Femenino,5,0,7,13,2,15,45,4
Si,Femenino,5,0,7,18,1,45,60,3
Si,Femenino,5,0,7,17,1,45,60,3
Si,Femenino,5,0,11,18,3,15,30,3
Si,Femenino,5,0,13,18,3,15,30,3
Si,Masculino,5,0,7,17,3,60,60,5
Si,Masculino,5,0,11,14,2,15,29,3
Si,Masculino,5,0,13,14,2,15,29,3
Si,Femenino,5,0,7,13,2,15,30,4
Si,Femenino,5,0,8,12,2,30,45,4
Si,Femenino,5,0,8,16,2,30,45,4
Si,Femenino,5,0,7,17,2,30,30,4
Si,Femenino,5,0,7,17,3,15,30,3
Si,Masculino,5,0,10,18,2,15,30,5
Si,Femenino,5,0,8,16,3,30,45,5
Si,Femenino,5,0,9,16,3,30,45,5
Si,Femenino,5,0,10,16,3,30,45,5
Si,Femenino,5,0,11,16,3,30,45,5
Si,Femenino,5,0,7,16,2,15,60,4
Si,Femenino,5,0,10,16,2,30,45,5
Si,Femenino,5,0,11,16,2,30,45,5
Si,Masculino,5,0,8,13,3,30,45,5
Si,Masculino,5,2,8,14,4,45,15,5
Si,Masculino,5,2,8,13,4,45,15,5
Si,Masculino,5,2,8,12,4,45,15,5
Si,Masculino,4,0,7,18,2,30,60,4
Si,Masculino,4,0,9,18,2,30,60,4
Si,Femenino,5,0,7,14,3,60,45,5
Si,Femenino,5,0,8,18,3,30,30,4
Si,S/G,5,0,7,17,2,30,45,5
Si,Femenino,4,0,9,18,4,15,45,3
Si,Femenino,4,0,13,18,4,15,45,3
Si,Masculino,2,0,0,15,3,0,30,4
Si,Masculino,2,0,0,18,3,0,30,4
Si,Masculino,5,0,10,15,2,15,60,4
Si,Masculino,5,0,7,17,2,60,45,2
Si,Femenino,5,2,7,14,4,30,60,4
Si,Femenino,5,0,7,15,2,45,45,2
Si,Masculino,5,0,10,17,3,15,30,5
Si,Masculino,5,0,7,12,3,30,29,4
Si,Masculino,5,0,10,12,3,30,29,4
Si,bbb,5,0,0,12,3,0,60,4
Si,bbb,5,0,0,11,3,0,60,4
Si,bbb,5,0,0,14,3,0,60,4
Si,Femenino,5,0,7,16,2,45,45,4
Si,S/G,5,0,7,13,3,30,60,1
Si,Femenino,5,0,7,13,3,15,29,4
Si,Femenino,5,0,7,14,3,15,29,4
Si,Femenino,5,0,7,12,3,15,29,4
Si,Femenino,5,0,10,13,3,15,29,4
Si,Femenino,5,0,10,14,3,15,29,4
Si,Femenino,5,0,10,12,3,15,29,4
Si,Femenino,5,0,7,19,2,30,60,5
Si,Femenino,5,0,8,19,2,30,60,5
Si,Femenino,5,0,9,19,2,30,60,5
Si,Femenino,5,0,7,14,4,15,60,3
Si,Masculino,5,0,7,15,2,30,60,4
Si,Masculino,5,0,7,16,2,30,60,4
Si,Femenino,5,0,7,16,2,15,60,5
Si,Femenino,5,0,7,18,2,15,60,5
Si,Femenino,5,0,8,16,2,15,60,5
Si,Femenino,5,0,8,18,2,15,60,5
Si,Femenino,5,0,7,15,2,15,60,5
Si,Femenino,5,0,8,15,2,15,60,5
Si,Femenino,5,2,7,13,1,15,60,4
Si,Femenino,5,2,7,14,1,15,60,4
Si,Femenino,5,2,7,15,1,15,60,4
Si,Masculino,5,0,9,14,3,15,45,4
Si,Masculino,5,0,9,11,3,15,45,4
Si,Femenino,5,0,9,14,1,15,45,5
Si,Femenino,5,0,7,13,1,44,30,4
Si,Femenino,5,0,7,16,1,44,30,4
Si,Masculino,5,0,9,14,1,44,45,5
Si,Masculino,5,0,10,14,1,44,45,5
Si,Femenino,5,0,7,10,3,15,60,3
Si,Femenino,5,0,7,12,3,15,60,3
Si,Femenino,5,0,7,13,3,15,60,3
Si,Femenino,5,0,7,11,3,15,60,3
Si,Femenino,5,0,7,15,3,15,60,3
Si,Femenino,5,0,7,16,3,15,60,3
Si,Femenino,5,0,7,17,3,15,60,3
Si,Femenino,5,0,7,18,3,15,60,3
Si,Femenino,5,0,7,19,3,15,60,3
Si,Femenino,5,0,7,0,3,15,60,3
Si,Masculino,5,0,8,14,2,30,45,5
Si,Masculino,5,0,7,16,3,15,60,3
Si,Femenino,5,0,8,17,2,60,60,5
Si,Masculino,4,0,7,17,3,60,60,5
Si,Masculino,4,0,9,17,3,60,60,5
Si,Masculino,4,0,14,17,3,60,60,5
Si,bbb,4,1,7,18,2,45,60,4
Si,bbb,4,1,9,18,2,45,60,4
Si,Masculino,5,0,0,14,3,0,60,5
Si,Femenino,5,0,7,14,1,15,45,5
Si,Femenino,5,0,10,12,2,15,45,5
Si,Femenino,5,0,10,17,2,15,45,5
Si,Femenino,5,0,11,12,2,15,45,5
Si,Femenino,5,0,11,17,2,15,45,5
Si,Masculino,5,0,7,14,2,60,45,5
Si,Masculino,4,0,7,15,2,15,45,5
Si,Masculino,4,0,9,15,2,15,45,5
Si,Masculino,5,0,7,12,3,30,30,5
Si,Masculino,5,2,7,17,4,60,60,5
Si,Masculino,5,2,8,17,4,60,60,5
Si,Masculino,4,0,7,16,4,44,60,5
Si,Masculino,4,0,9,16,4,44,60,5
Si,Femenino,2,0,9,12,2,30,60,4
Si,Femenino,2,0,8,12,2,30,60,4
Si,Masculino,5,2,12,18,2,15,60,4
Si,Femenino,3,0,7,16,3,30,60,4
Si,Femenino,3,0,9,16,3,30,60,4
Si,S/G,5,1,7,17,3,60,30,2
Si,S/G,5,1,8,17,3,60,30,2
Si,S/G,5,1,9,17,3,60,30,2
Si,S/G,5,1,10,17,3,60,30,2
Si,Femenino,2,0,0,15,2,0,30,2
Si,Masculino,4,0,7,12,1,30,45,5
Si,Masculino,5,0,10,14,3,15,45,4
Si,Masculino,5,0,11,14,3,15,45,4
Si,Femenino,5,0,10,12,3,45,45,4
Si,Femenino,5,0,11,12,3,45,45,4
Si,Masculino,5,0,7,17,3,15,60,4
Si,Masculino,5,0,7,14,3,15,60,4
Si,Masculino,5,0,7,13,3,15,60,4
Si,Masculino,2,0,7,17,1,45,45,4
Si,Masculino,2,0,7,18,1,45,45,4
Si,Masculino,2,0,7,16,1,45,45,4
Si,Femenino,5,0,11,13,3,30,15,4
Si,Femenino,5,0,11,14,3,30,15,4
Si,Femenino,5,0,11,17,3,30,15,4
Si,Femenino,5,0,8,13,3,30,15,4
Si,Femenino,5,0,8,14,3,30,15,4
Si,Femenino,5,0,8,17,3,30,15,4
Si,Femenino,5,0,10,13,3,30,15,4
Si,Femenino,5,0,10,14,3,30,15,4
Si,Femenino,5,0,10,17,3,30,15,4
Si,Masculino,5,0,7,15,2,45,45,5
Si,Masculino,5,0,7,18,3,45,15,4
Si,bbb,4,0,8,16,2,45,45,5
Si,Femenino,1,0,0,18,3,0,15,1
Si,Femenino,4,0,9,13,2,15,60,3
Si,Femenino,4,0,13,13,2,15,60,3
Si,Femenino,4,0,12,13,2,15,60,3
Si,Femenino,4,0,11,13,2,15,60,3
Si,Femenino,4,0,10,13,2,15,60,3
Si,Femenino,4,0,7,16,3,30,45,2
Si,Masculino,5,0,8,18,2,15,30,3
Si,Masculino,5,0,10,18,2,15,30,3
Si,Femenino,4,0,7,15,4,15,30,4
Si,Femenino,4,0,8,15,4,15,30,4
Si,Femenino,4,0,7,15,2,30,60,4
Si,Masculino,5,0,10,14,1,30,15,4
Si,Masculino,5,0,11,14,1,30,15,4
Si,Masculino,5,0,8,14,1,30,15,4
Si,Femenino,4,0,7,12,1,15,45,4
Si,Femenino,5,0,7,16,2,60,60,5
Si,Masculino,5,2,7,14,2,45,60,5
Si,Masculino,5,2,7,16,2,45,60,5
Si,Masculino,5,2,8,14,2,45,60,5
Si,Masculino,5,2,8,16,2,45,60,5
Si,Masculino,5,2,9,14,2,45,60,5
Si,Masculino,5,2,9,16,2,45,60,5
Si,Masculino,5,2,10,14,2,45,60,5
Si,Masculino,5,2,10,16,2,45,60,5
Si,Masculino,4,2,7,15,3,30,29,4
Si,Masculino,4,2,8,15,3,30,29,4
Si,Masculino,4,2,10,15,3,30,29,4
Si,Masculino,4,2,9,15,3,30,29,4
Si,Masculino,5,0,9,16,3,45,60,5
Si,Masculino,5,0,10,16,3,45,60,5
Si,Masculino,5,1,8,12,2,30,60,5
Si,Masculino,5,0,7,12,2,30,29,4
Si,Masculino,5,0,7,14,2,30,29,4
Si,Masculino,5,0,7,14,1,30,0,3
Si,Femenino,5,0,8,18,2,15,45,4
Si,Masculino,3,0,11,19,2,15,30,5
Si,Masculino,3,0,11,18,2,15,30,5
Si,Masculino,3,0,8,19,2,15,30,5
Si,Masculino,3,0,8,18,2,15,30,5
Si,Masculino,3,0,10,19,2,15,30,5
Si,Masculino,3,0,10,18,2,15,30,5
Si,Femenino,5,0,7,15,2,44,30,4
Si,Femenino,5,0,10,16,2,30,29,5
Si,Masculino,5,0,7,17,3,15,30,3
Si,Femenino,4,0,10,15,4,15,30,4
Si,Femenino,5,0,8,13,2,44,30,4
Si,Femenino,5,0,8,14,2,44,30,4
Si,Femenino,5,0,8,12,2,44,30,4
Si,Femenino,5,0,10,13,2,44,30,4
Si,Femenino,5,0,10,14,2,44,30,4
Si,Femenino,5,0,10,12,2,44,30,4
Si,Femenino,5,0,11,13,2,44,30,4
Si,Femenino,5,0,11,14,2,44,30,4
Si,Femenino,5,0,11,12,2,44,30,4
Si,Femenino,5,0,8,15,1,15,30,2
Si,Femenino,5,0,11,15,1,15,30,2
Si,Masculino,5,0,10,15,5,15,45,4
Si,Masculino,5,0,10,16,5,15,45,4
Si,Masculino,5,0,10,17,5,15,45,4
Si,Masculino,5,0,8,15,5,15,45,4
Si,Masculino,5,0,8,16,5,15,45,4
Si,Masculino,5,0,8,17,5,15,45,4
Si,Masculino,5,0,11,15,5,15,45,4
Si,Masculino,5,0,11,16,5,15,45,4
Si,Masculino,5,0,11,17,5,15,45,4
Si,Masculino,5,0,9,14,4,30,0,5
Si,Masculino,5,0,9,13,4,30,0,5
Si,Masculino,5,0,11,14,4,30,0,5
Si,Masculino,5,0,11,13,4,30,0,5
Si,Masculino,5,0,10,14,4,30,0,5
Si,Masculino,5,0,10,13,4,30,0,5
Si,Femenino,5,0,8,11,2,15,30,3
Si,Masculino,4,0,9,15,2,30,60,3
Si,Masculino,4,0,13,15,2,30,60,3
Si,Masculino,4,0,7,12,2,44,45,4
Si,Masculino,5,0,7,18,2,15,30,3
Si,Masculino,4,0,9,12,3,30,60,5
Si,Masculino,4,0,9,14,3,30,60,5
Si,Masculino,4,0,9,13,3,30,60,5
Si,Femenino,4,0,0,18,2,60,30,4
Si,Femenino,4,0,7,18,2,15,29,5
Si,Femenino,4,0,8,18,2,15,29,5
Si,Femenino,5,0,7,17,2,15,60,5
Si,Femenino,4,0,7,14,3,15,15,4
Si,Femenino,4,0,8,14,3,15,15,4
Si,Femenino,4,0,9,14,3,15,15,4
Si,Femenino,5,0,8,14,2,15,30,5
Si,Femenino,5,0,8,15,2,15,30,5
Si,bbb,5,0,7,18,2,30,45,5
Si,Masculino,4,0,0,15,2,0,45,3
Si,Masculino,4,0,7,18,2,30,60,4
Si,Masculino,4,0,7,17,2,30,60,4
Si,Masculino,4,0,10,18,2,30,60,4
Si,Masculino,4,0,10,17,2,30,60,4
Si,Femenino,5,0,7,15,2,60,60,5
Si,Femenino,5,0,7,17,2,60,60,5
Si,Femenino,5,0,7,11,2,60,60,5
Si,Femenino,5,0,8,12,3,45,60,4
Si,Femenino,5,0,8,14,3,45,60,4
Si,Masculino,5,0,7,15,3,60,60,3
Si,Femenino,5,0,7,0,2,15,30,5
Si,Femenino,5,0,12,0,2,15,30,5
